Symbol,open,high,low,close,volume,change
ARNC,31.399559173947505,31.807168546465448,30.981484193804597,31.401755361397868,6826431.219221604,6.994325742587579e-05
ATVI,32.72895154884827,33.09138371723587,32.338760047656855,32.73928117553613,7658033.0325655285,0.00031561129211361377
AVB,161.79069277204093,163.07582184273232,160.4466052422557,161.803113582208,771412.7760127085,7.677085717515509e-05
AVGO,130.74816918189035,132.20161397934854,129.0882539316918,130.74567712470227,2846907.2748212866,-1.9059977693543134e-05
AVY,64.44754162033362,64.94932708498811,63.94761429706122,64.47580619539316,760835.4694201747,0.000438567156309034
AWK,60.12553613979358,60.56986560762509,59.680333598093846,60.15078633836393,943796.4718030182,0.00041995797778235296
AXP,78.60554344718035,79.16633463065926,78.05201342335182,78.61601270849886,4773412.951548848,0.0001331873155427012
AYI,166.81832406671987,168.68746004765686,164.93941397934864,166.8921842732327,483442.64892772044,0.0004427583535923687
AZO,619.6706155679113,624.9363382843524,614.2743500397141,619.7036536934078,315794.3820492454,5.3315623924096694e-05
BA,149.77697227958714,151.0358803018269,148.62379221604428,149.9059888800636,4178966.0389197776,0.0008613914309579412
BAC,17.70662414614774,17.866469499602843,17.53918594122319,17.704177918983333,93633799.51628277,-0.00013815322131506693
BAX,59.32941620333605,59.74340667196195,58.897827720412955,59.334718030182685,4093500.5281969816,8.936253187563041e-05
BBT,38.95879269261317,39.26080476568707,38.66226703733126,38.97519062748216,4188795.4130262113,0.00042090459523127637
BBY,37.85417791898331,38.3580018268467,37.38881612390785,37.89544876886421,5711082.543288324,0.001090258781190061
BDX,146.95524424146151,147.97237291501196,145.8916355837967,147.0200873709289,1080620.620333598,0.0004412440658521024
BEN,46.09909444003172,46.49888752978558,45.68548800635422,46.090758141382146,2559382.2144559175,-0.00018083432550760028
BF.B,46.2330003971406,46.600657744241424,45.86821866560758,46.25262907069097,976498.9197776013,0.0004245598032090058
BHF,60.08383802816903,60.796860563380314,59.35305704225353,60.1396573426573,1013135.6083916083,0.0009290237827699727
BHGE,33.93789473684211,34.40812434210526,33.436275,33.890526315789465,4133638.4342105263,-0.0013957383455852307
BIIB,295.5971564733917,299.2974849880857,291.5961814932485,295.41326401906286,1645028.2295472596,-0.0006221049502733641
BK,40.20586973788727,40.52439030976969,39.89101262907073,40.21694996028596,5347609.725972994,0.0002755871834367557
BLK,348.5779110405085,351.447510802224,345.586595075457,348.62896743447163,639737.6338363781,0.0001464705374207577
BLL,33.16222200158852,33.41835178713268,32.89357863383643,33.17507942811752,2361623.2009531376,0.0003877130588048892
BMY,56.83565664280024,57.376035799522754,56.30658281622905,56.85287987271287,8025117.671439936,0.00030303564575447697
BRK.B,142.29253415409042,143.02507736298685,141.42775814138193,142.28079428117542,3583172.6918189037,-8.250519245294946e-05
BSX,17.895421048451134,18.06317220015887,17.724315409054814,17.903891977760104,10841879.173153296,0.0004733573625362319
BWA,47.58563939634637,48.08071667990473,47.07158149324862,47.596096108022195,1884110.4106433678,0.000219745112358934
BXP,121.70833995234302,122.66265552025415,120.69614702144554,121.721421763304,812103.6155679111,0.00010748491817480685
C,53.46438443208895,53.93734876886416,52.99014447974587,53.467950754567156,20686758.37807784,6.670463928630781e-05
CA,30.655111199364537,30.900420015885647,30.4003735504369,30.663517871326484,2777285.909451946,0.00027423394119414283
CAG,37.400798252581396,37.68580627482123,37.12033272438444,37.41592533756952,3323246.552819698,0.00040445888042185853
CAH,72.28358220810173,72.9062397934868,71.675678395552,72.31219221604468,2406523.5091342335,0.0003958022979627297
CAT,92.92094511517077,93.67507402700564,92.1010914217632,92.93962668784745,5404720.888800635,0.00020104802693869444
CB,115.2896624305004,116.0086118347896,114.5574911834791,115.32315329626691,1564006.8697378873,0.0002904932242879866
CBG,31.345615567911103,31.633300714853007,31.03044019062751,31.345925337569486,2274285.05401112,9.88239193171354e-06
CBOE,66.0822676727562,66.66460754567116,65.50374559173952,66.13187688641783,729603.2557585385,0.0007507189963167374
CBS,56.2307228752979,56.80775972994437,55.64220047656866,56.21647339158063,5512626.426528991,-0.00025341100004836956
CCI,85.13040826052418,85.79093725178711,84.46941374106439,85.1435941223194,2431933.0611596503,0.00015489015105941024
CCL,47.595710881652096,47.987654090548055,47.19746759332798,47.59809372517869,4110469.745035743,5.006424911946162e-05
CDNS,22.5826647339158,22.800383161239065,22.375265925337594,22.603097696584594,2905825.397934869,0.0009048074223990285
CELG,101.31691620333598,102.53441405877679,100.02419555202539,101.31071532962667,5335037.008737093,-6.120274818529867e-05
CERN,59.09625496425737,59.658352978554475,58.525129706115955,59.1176354249405,2035070.637013503,0.0003617904501066014
CF,41.48626417791896,42.06215305798255,40.89635567911045,41.479410643367736,4247865.39158062,-0.0001652000894038981
CFG,28.805500000000002,29.132458000000003,28.475323764705877,28.815041176470608,5253957.750588235,0.00033122759440404456
CHD,41.17803216838763,41.46443335980934,40.90865702938846,41.19577839555199,1554292.1374106433,0.0004309634586662671
CHK,13.701664336775227,13.926500555996801,13.451406433677528,13.681326449563132,24957711.172359016,-0.0014843369909090945
CHRW,67.71336973788725,68.29381667990465,67.17528212867352,67.76321763304207,1589710.656076251,0.0007361603084853621
CHTR,207.98953534551242,210.40103939634628,205.63657442414606,208.08838911834803,1559207.6314535346,0.0004752824351061447
CI,123.14820095313755,124.39865631453526,122.00723788721194,123.2345194598889,1634202.1890389198,0.0007009319347198705
CINF,59.409670373312174,59.78566703733112,58.99979714058775,59.41681493248607,598607.2176330421,0.0001202591956663079
CL,67.42871731532966,67.85083185067518,67.02005512311347,67.45219618745023,3301235.9205718823,0.00034820285859457357
CLX,111.45704924543287,112.19935393169177,110.71765552025406,111.49233518665618,975512.8061953932,0.0003165877928959545
CMA,51.64768864177918,52.17689817315326,51.13835146942013,51.674078633836416,1929065.597299444,0.0005109617245462798
CMCSA,29.996406036536953,30.247596743447154,29.733893248610013,30.003741461477375,24329297.557585385,0.00024454346068948917
CME,95.33095313741055,96.11559555202541,94.53290127084983,95.38709849086572,1612700.4503574264,0.0005889519784224813
CMG,493.33199761715656,498.6017562351067,488.1483911834793,493.2560079428113,820579.4757744242,-0.00015403354072364067
CMI,134.6151826846705,135.81095599682286,133.44045329626695,134.64493248610026,1630509.4868943605,0.00022099885641770794
CMS,36.2647776012708,36.5312165210485,35.99937394757741,36.28522637013504,2350950.122319301,0.0005638741008996305
CNC,56.29774622716436,57.03187863383637,55.55324670373308,56.323987291501176,1575350.321683876,0.000466112164258433
CNP,23.540849880857827,23.73276203335982,23.35157680698968,23.549527402700534,3725276.3542494043,0.0003686154869779161
COF,76.73615567911055,77.35988737092929,76.08459380460681,76.74967434471799,3112814.806195393,0.0001761707436057475
COG,28.665677124702107,29.063500238284323,28.244862112787914,28.654968228752992,6039257.025416997,-0.00037357903329926474
COL,88.76127084988086,89.38057855440826,88.15694765687046,88.80756949960293,1026225.6036536935,0.0005216086844946021
COO,165.25387918983333,166.77239499602874,163.73045861795072,165.3405718824464,452728.4646544877,0.0005246030715774186
COP,57.459111993645784,58.02103002382842,56.86013526608424,57.453264495631494,7499280.843526608,-0.00010176798442233261
COST,142.38282390786335,143.3269326449563,141.4098938046068,142.41504281175526,2317919.6767275617,0.00022628364157709844
COTY,20.835319693094654,21.106425149190105,20.552763341858462,20.837118499573748,2995484.568627451,8.633447941239457e-05
CPB,49.836538204924544,50.23079642573466,49.46291358220812,49.86478951548849,1783601.5806195394,0.0005668794740071579
CRM,69.0871558379666,69.82770381254966,68.33654797458297,69.10968625893575,5079399.206513106,0.0003261159139621976
CSCO,27.725160047656868,27.946371326449547,27.522249324861,27.743812946783155,28654349.631453533,0.0006727787718528949
CSRA,28.873360071301235,29.19542299465243,28.5334789661319,28.870098039215712,1258491.1515151516,-0.00011297722459275913
CSX,33.82160691024622,34.16966775218429,33.506431453534525,33.85160047656869,7756074.243844321,0.0008868167145951865
CTAS,88.38347116759336,88.99747037331224,87.74005162827656,88.41803097696587,602204.9237490072,0.0003910211820825364
CTL,30.086886338363794,30.362406751389983,29.78338586179502,30.068232724384455,6695583.1405877685,-0.0006199915062514704
CTSH,55.38505671167587,55.878178951548946,54.872303733121456,55.39348014297053,4403324.354249405,0.00015208851980616283
CTXS,73.02726370135026,73.7420277204131,72.27819412231932,73.04606433677517,1956169.8999205718,0.00025744680098923256
CVS,82.40791890389201,83.04423661636207,81.7570832406672,82.42001588562353,5605183.055599682,0.00014679392335614183
CVX,109.95906584590932,110.76083494837178,109.10510079428127,109.96900000000002,7070167.099285147,9.034411136796775e-05
CXO,116.3326791104051,118.0275573471008,114.5678127084989,116.35337569499583,1443521.923749007,0.00017790860443517875
D,70.81461477362978,71.31391564733904,70.3019924543288,70.84073073868151,2619407.4082605243,0.0003687934352988267
DAL,40.25829936457513,40.76540158856231,39.73073193010331,40.24455520254163,11005102.131850675,-0.00034139946918847875
DE,94.74861405877665,95.49435083399516,94.03482724384425,94.80416203335976,3002921.157267673,0.0005862668824754275
DFS,57.9931612390787,58.46621882446383,57.521095154884854,58.009507545671156,3080513.0675139,0.00028186610702363667
DG,69.56614376489274,70.21025798252576,68.9247339158063,69.58420571882452,3579369.4154090546,0.0002596371302802125
DGX,74.4321167593328,75.03507116759339,73.8680187450357,74.4690238284353,1368237.43923749,0.0004958487103333608
DHI,28.434444718030157,28.77680127084985,28.075864892772028,28.433153296266905,5357329.629070691,-4.5417513021914124e-05
DHR,81.42052328767112,81.9290525764895,80.91516441223835,81.44905068382958,2894164.1705551087,0.00035037107361340344
DIS,92.98184050834001,93.61639857029405,92.2971984114375,92.98108022239884,7647465.507545671,-8.17671425960712e-06
DISCA,43.867397378872106,44.348455281969756,43.352708419380434,43.860433677521854,3067299.4900714853,-0.0001587443469715716
DISCK,41.26320095313734,41.72064519459888,40.81796060365368,41.26804050833987,1717430.4948371723,0.00011728501644906447
DISH,56.736834710087464,57.37652128673556,56.037221286735566,56.718328832406684,2337027.1334392377,-0.000326170428352967
DLR,79.46162430500388,80.20344583002397,78.67989308975375,79.48783161239078,1424176.6640190626,0.0003298108692858327
DLTR,70.93385226370147,71.65045623510723,70.2066862589356,70.94902065131059,2551309.1485305796,0.0002138384864920789
DOV,77.8284273232725,78.52665131056393,77.14622033359821,77.86285146942018,1350967.9301032566,0.00044230812996754067
DPS,74.95969817315317,75.48548673550438,74.4609664813345,74.99412231930097,1406456.6997617157,0.00045923538897236674
DRE,21.417045274027004,21.59791135822083,21.232979586973823,21.424686258935655,2528068.8300238284,0.0003567711984023009
DRI,63.64211675933279,64.21028816521061,63.09799308975379,63.66404289118346,1676379.841938046,0.00034452235354760346
DTE,85.21248212867361,85.8041483717235,84.60175972994433,85.2423828435267,1043527.0333598094,0.00035089594982028237
DUK,76.40875337569499,76.92639531374112,75.87898077839553,76.42594122319285,3123141.41223193,0.0002249460531485758
DVA,68.46256060365378,68.99994543288325,67.91315003971415,68.47084988085786,1440931.9698173152,0.00012107752223962842
DVN,50.10055218427317,50.75331032565534,49.39759189833192,50.06304606830825,5117704.09451946,-0.0007486168181733084
DWDP,71.46839449541282,71.99427155963302,70.86900000000001,71.42486238532112,7987472.449541285,-0.0006091099485171414
DXC,85.88746511627907,86.64843488372091,85.20705209302325,85.9324186046512,1974555.3255813953,0.0005233998734421771
EA,61.568371803018294,62.279706036536915,60.86856973788726,61.61553542494049,3786907.980937252,0.0007660365304622657
EBAY,42.32241493248614,42.72955472597302,41.92303796664014,42.33258220810173,10910270.131056394,0.00024023382483739418
ECL,112.41474980142979,113.1677910246226,111.67487482128683,112.45897537728352,1097335.0389197776,0.000393414351158103
ED,67.1897259729945,67.655464892772,66.71814169976176,67.22300238284348,1974371.5393169182,0.0004952603893987475
EFX,97.40753772835588,98.14260325655299,96.66645369340748,97.46656870532158,818882.823669579,0.0006060206257376415
EIX,63.12193725178716,63.612153296266946,62.62670214455917,63.14673947577442,2134890.1818903894,0.0003929255828813471
EL,83.94429221604443,84.58924471803026,83.33329451945986,83.9761080222399,1799581.4654487688,0.00037901095304472207
EMN,77.2550198570295,77.97126147736313,76.52411906274824,77.26507545671171,1386564.1938046068,0.000130161117048798
EMR,58.71220413026203,59.172629547259774,58.259045988879976,58.72511914217641,3746098.411437649,0.00021997150516996815
EOG,88.37528196981735,89.41309722001593,87.29700619539325,88.3708578236695,3889026.162827641,-5.00608999399389e-05
EQIX,290.3103018268468,293.1586264495631,287.3705745035746,290.4308880063537,744558.3105639396,0.00041536996361513225
EQR,65.61108737092935,66.13049912629076,65.05683216838774,65.61652104845119,1917699.6354249404,8.281645282171495e-05
EQT,75.44761906274825,76.3970673550437,74.43866568705315,75.41602859412227,1931493.683081811,-0.0004187072967763943
ES,51.25877003205134,51.63686653322655,50.8829935948758,51.28571257005603,1602079.2778222577,0.0005256181135021958
ESRX,72.22598776806983,72.88923812549636,71.57540039714065,72.25398610007937,4416324.65528197,0.00038764900106943333
ESS,207.68152899126295,209.43700254169963,205.8673584590945,207.71353455123113,378875.95869737887,0.0001541088421471036
ETFC,26.77423193010325,27.096906989674366,26.452036616362175,26.78992216044482,3428001.8649722002,0.0005860198112323077
ETN,67.7661119936458,68.34505591739473,67.17929586973787,67.78467831612402,2834895.6266878475,0.0002739765043619836
ETR,73.46083717235895,74.04764344718039,72.87484162033365,73.4819301032565,1427922.5512311358,0.0002871316433280301
EVHC,52.63104377104379,53.31412457912459,51.81887845117847,52.573956228956206,2251115.0134680136,-0.0010846743290125389
EW,73.64081207307392,74.39735281969817,72.89749737887207,73.64446783161242,2073080.54725973,4.96431046261703e-05
EXC,33.66422160444795,33.969245988880054,33.36908474980142,33.67821286735503,6562701.988085782,0.0004156122506402404
EXPD,47.80814400317712,48.203865607625126,47.41647450357427,47.84326767275617,1390130.4694201748,0.0007346796306653586
EXPE,100.08292700555995,101.1929707704527,98.91174551231147,100.08482287529792,2300193.7180301826,1.8942988526496583e-05
EXR,66.6826528991263,67.28864988085789,66.05363653693404,66.69532168387602,934249.3002382844,0.0001899862137891469
F,14.112668625893587,14.22891374106437,13.974048371723581,14.10263701350278,34462374.8943606,-0.0007108232083335695
FAST,45.550841938046105,45.98537887212077,45.09045448768864,45.55820969023042,2431755.28355838,0.00016174788150647337
FB,96.4550593328038,97.38673939634621,95.46303907863377,96.4786103256553,34359265.20969023,0.00024416544880489897
FBHS,50.38265289912632,50.88640635424946,49.897117712470184,50.41117950754571,1327430.416203336,0.0005661990145001946
FCX,20.785034868943598,21.08010389197779,20.462031691818883,20.766370135027838,23549216.57426529,-0.0008979890596020997
FDX,162.25398339952343,163.5616625893566,161.0155666401905,162.31731532962675,1837186.1969817316,0.0003903258877002267
FE,34.04672756155679,34.353340349483695,33.73695075456714,34.048872120730735,3907825.496425735,6.298870192633937e-05
FFIV,113.23767084988083,114.43618355837984,112.08215901509143,113.29063947577437,1141482.6894360604,0.00046776505994866184
FIS,65.90591850675142,66.364016203336,65.46653042096908,65.95638999205723,1579718.7895154885,0.0007658111205996747
FISV,85.18342335186654,85.80140190627485,84.63016624305,85.26878276409857,1075009.366163622,0.001002065999149199
FITB,21.295806195393155,21.49862319301032,21.091466640190628,21.300814138204924,7466531.101667991,0.00023516098737095167
FL,53.64680301826848,54.220952819698155,53.053511437648936,53.647100873709334,2459645.0460683084,5.552156402577603e-06
FLIR,32.93404686258934,33.245052263701346,32.631266878474946,32.95123431294683,947756.5289912629,0.0005218748375867981
FLR,57.77245822081016,58.36846791104053,57.175027323272495,57.7807386814932,1507770.5639396347,0.00014332886184954894
FLS,54.37223232724384,54.917616123907926,53.814529229547226,54.37670643367757,1280979.6981731532,8.228660553788075e-05
FMC,61.933220810166745,62.51689213661625,61.330742811755265,61.923955520254204,1156382.624305004,-0.00014960129299492535
FOX,30.52140290846881,30.817121813515843,30.21873515825496,30.527451668092382,3556472.5577416597,0.00019818091723079447
FOXA,30.896007014542366,31.21541881950384,30.586553635585975,30.905267750213852,11797312.638152268,0.00029973891665440334
FRT,130.11644956314527,131.1029009531374,129.0457312152501,130.10448768864165,421801.35266084195,-9.193206964817315e-05
FTI,40.19141302621126,40.676166640190665,39.70437235901507,40.1836695790309,2994211.212867355,-0.0001926642184814437
FTV,61.095719602977724,61.588720347394506,60.63979404466494,61.09777227722771,1511361.5668316833,3.359767694573785e-05
GD,139.19668784749797,140.2331633836376,138.26692081016708,139.30958697378873,1576676.1366163623,0.0008110762406534194
GE,26.52918975377282,26.713421366163683,26.33564551231135,26.52634154090546,42115682.83240667,-0.00010736147216687699
GGP,24.565961080222387,24.796525972994417,24.328195472597287,24.568649722001567,4718237.749007149,0.0001094458210041138
GILD,82.52872088959492,83.40271032565525,81.51518737092925,82.4728014297063,11165045.750595711,-0.0006775757492162723
GIS,55.59682200158846,55.972036695790266,55.23811795075452,55.62522637013505,3335350.1771247024,0.0005108991399865349
GLW,21.512188244638622,21.711819857029383,21.33839841143766,21.529936457505944,9407878.969023034,0.0008250305671132504
GM,34.56982922954734,34.89276576648136,34.21007370929309,34.55298649722,15058577.684670374,-0.00048720901151993085
GOOG,725.3641676923074,730.8222477948707,719.4568432820516,725.4033527179479,1808413.801025641,5.4021176376982935e-05
GOOGL,682.3570406671957,687.3627760127081,676.6917895154892,682.233847180302,2457501.4948371723,-0.0001805410944002874
GPC,89.42884034948365,90.08400182684682,88.74586092136607,89.45334392374892,752244.5281969818,0.0002740008052157302
GPN,56.967212073073895,57.48442708498803,56.44729110405088,56.99956711675927,1396879.3717235902,0.0005679590506180102
GPS,32.984055520254174,33.35605131056391,32.61453296266881,32.99048451151712,5157228.138999206,0.0001949120919650284
GRMN,47.41312120730739,47.87350254169977,46.95109396346316,47.42383121525015,1322828.9316918189,0.00022588700490597106
GS,187.49135814138216,189.1280457505959,185.9013687847495,187.5284590945198,3249413.787132645,0.00019788087037943318
GT,27.44903478951549,27.783991501191398,27.123672279586962,27.4601909451946,3599274.9444003175,0.0004064316200790947
GWW,230.3122955520251,232.4221200158857,228.1809291501193,230.36709293089712,628163.090548054,0.00023792641526446877
HAL,46.96718752978555,47.54105853852262,46.386843050039694,46.96837172359015,10684218.034948371,2.521321515906549e-05
HAS,70.83037212073064,71.48310579825264,70.18752446386024,70.86050833995243,1304916.510722796,0.00042547029359694304
HBAN,10.618889594916599,10.721969261318492,10.513176648133438,10.621371564733918,10289948.698967434,0.00023373157759427573
HBI,23.45337974583002,23.7008778395552,23.197108737092904,23.45194400317711,3969971.6179507547,-6.121687656398747e-05
HCA,68.10384432088948,68.90360452740263,67.34798069896732,68.16123907863378,3229329.355837967,0.0008427535672417297
HCN,67.71681096108014,68.26700929308973,67.12948204924541,67.71785941223185,2147373.3407466244,1.5482878428904166e-05
HCP,37.49687847498015,37.81630484511524,37.140105798252584,37.48071485305804,3345202.648133439,-0.00043106580012776397
HD,114.92895146942023,115.77585837966626,114.10866219221624,114.97284352660826,5612783.840349483,0.00038190600911999344
HES,64.43893169181904,65.24685766481336,63.618955917394686,64.43174741858608,3608127.664813344,-0.00011148963901683596
HIG,41.77171191421765,42.11156743447184,41.4502625099285,41.79652899126292,3265715.447180302,0.0005941120415709699
HII,133.7071207307387,134.96373566322487,132.4617134233518,133.80019857029404,332637.9253375695,0.0006961322556843502
HLT,66.28403985507246,66.78783695652173,65.78455217391304,66.30644927536231,2536415.1195652173,0.00033808169114079944
HOG,56.63592922954729,57.20176338363773,56.07349880857823,56.65288324066718,2138452.534551231,0.0002993508069970483
HOLX,32.31501985702937,32.626177680698994,31.99227926926132,32.32529308975368,2723707.2112787925,0.00031790890953372605
HON,106.22003542494039,106.88992501985699,105.54539396346313,106.24599682287543,2993908.5361397937,0.00024441149761600536
HP,69.69048729150119,70.66341882446395,68.65321961874506,69.69231930103257,1773571.97299444,2.6287799132771672e-05
HPE,17.99747504302928,18.241245955249557,17.797558347676432,18.030877796901883,11664639.388984509,0.0018559688952335285
HPQ,15.912801376936319,16.09833063683304,15.754650430292617,15.93846815834767,12578830.960413082,0.0016129643551355966
HRB,28.725226370135026,29.01516489277201,28.428433439237484,28.730611596505153,2890863.5488482923,0.00018747376611540008
HRL,29.830745750595707,30.06619142176335,29.591325019857017,29.837982525814095,2084104.1683876093,0.0002425945123495088
HRS,83.69758927720405,84.35641350278006,83.07219610802225,83.75922160444792,802896.1564733916,0.0007363692046104943
HSIC,69.89021644162041,70.41756147736298,69.31615123113592,69.89932883240665,1029358.3677521843,0.00013038149329318652
HST,18.762362192216006,18.94990214455915,18.569168864177925,18.764480540111183,7621527.860206513,0.00011290411481640611
HSY,98.07727561556793,98.78319714058777,97.41844535345496,98.14443208895949,1135862.1032565527,0.0006847302086040328
HUM,162.66355837966623,164.4258121525019,161.09403661636213,162.81292295472608,1441347.2795869738,0.0009182423927504603
IBM,167.23087069102465,168.36292764098525,166.15624749801424,167.26192613185071,4352535.480540112,0.00018570399530744335
ICE,48.73960223285484,49.15094282296657,48.326590669856465,48.75515948963318,3584690.866028708,0.00031919129548926964
IDXX,89.15552422557586,90.04726640190636,88.27333121525028,89.21214932486104,717869.6266878475,0.0006351272091891415
IFF,111.76356235107224,112.60822454328824,110.92285520254175,111.8052343129467,443823.5035742653,0.00037285821065327515
ILMN,157.04219618745026,159.2163331215248,154.7395654487688,157.1161771247021,1343873.8411437648,0.00047108954820987377
INCY,80.26372509928517,81.8260511517078,78.61125655281964,80.25800881652107,1585684.7704527404,-7.121875737796871e-05
INFO,33.794193020719725,34.12587928026173,33.485687786259504,33.835076335877844,1440383.5790621592,0.0012097733812744984
INTC,31.80453224781575,32.08551652104841,31.53891993645748,31.831530738681504,29326713.900714852,0.0008488881601963602
INTU,99.01189833200958,99.81208999205728,98.25174376489277,99.10979825258127,1701220.7084988086,0.0009887692511804072
IP,48.563686258935675,49.00297998411438,48.133610881652146,48.56741064336776,3158104.383637808,7.669072755772095e-05
IPG,20.149622478157273,20.333656076250957,19.967156235107208,20.157347895154874,4491268.3749007145,0.0003834025677640412
IQV,67.53625313283203,68.18711102756893,66.8697174603175,67.56620718462818,984176.4193817878,0.00044352552009716597
IR,67.13995234312944,67.71506719618739,66.58687315329631,67.16438443208894,2032714.8895949165,0.0003638979192990208
IRM,33.545841858617955,33.8535562351073,33.22200643367753,33.55007545671169,1653384.456711676,0.00012620336408836284
ISRG,201.88875146942016,203.85556417791886,199.95035043685465,201.975389833201,1140628.777601271,0.00042913913306345184
